cod;nome;período;valor
23;CE;2012;110
41;PR;2012;68
16;AP;2012;15
21;MA;2012;96
28;SE;2012;52
31;MG;2012;303
12;AC;2012;14
17;TO;2012;40
52;GO;2012;171
25;PB;2012;119
14;RR;2012;7
43;RS;2012;39
50;MS;2012;45
29;BA;2012;368
11;RO;2012;36
32;ES;2013;129
53;DF;2013;66
22;PI;2013;36
35;SP;2013;215
24;RN;2013;59
33;RJ;2013;236
25;PB;2013;104
29;BA;2013;362
26;PE;2013;224
27;AL;2013;117
28;SE;2013;48
23;CE;2013;125
31;MG;2013;274
17;TO;2013;31
41;PR;2013;59
11;RO;2013;28
16;AP;2013;15
42;SC;2013;16
15;PA;2013;190
43;RS;2013;33
14;RR;2013;14
50;MS;2013;40
13;AM;2013;71
51;MT;2013;62
12;AC;2013;29
52;GO;2013;191
21;MA;2013;107
25;PB;2014;98
33;RJ;2014;283
15;PA;2014;221
12;AC;2014;16
29;BA;2014;323
52;GO;2014;212
43;RS;2014;51
53;DF;2014;46
35;SP;2014;227
22;PI;2014;51
41;PR;2014;63
13;AM;2014;64
50;MS;2014;44
23;CE;2014;145
31;MG;2014;259
16;AP;2014;19
32;ES;2014;110
17;TO;2014;29
24;RN;2014;71
27;AL;2014;118
28;SE;2014;65
14;RR;2014;10
21;MA;2014;129
42;SC;2014;21
26;PE;2014;203
51;MT;2014;76
11;RO;2014;38
17;TO;2015;39
12;AC;2015;14
14;RR;2015;10
27;AL;2015;90
15;PA;2015;236
22;PI;2015;56
52;GO;2015;176
21;MA;2015;115
53;DF;2015;45
23;CE;2015;154
29;BA;2015;331
32;ES;2015;107
11;RO;2015;49
13;AM;2015;96
16;AP;2015;13
33;RJ;2015;233
43;RS;2015;55
24;RN;2015;76
28;SE;2015;64
35;SP;2015;201
50;MS;2015;38
25;PB;2015;84
41;PR;2015;49
51;MT;2015;88
31;MG;2015;267
42;SC;2015;18
26;PE;2015;198
32;ES;2016;81
13;AM;2016;93
53;DF;2016;53
51;MT;2016;77
41;PR;2016;44
35;SP;2016;200
28;SE;2016;54
16;AP;2016;15
23;CE;2016;149
17;TO;2016;30
42;SC;2016;27
26;PE;2016;238
22;PI;2016;43
21;MA;2016;133
15;PA;2016;274
29;BA;2016;379
43;RS;2016;50
31;MG;2016;247
25;PB;2016;88
14;RR;2016;10
27;AL;2016;91
52;GO;2016;180
50;MS;2016;46
33;RJ;2016;276
12;AC;2016;19
11;RO;2016;34
24;RN;2016;74
42;SC;2017;23
22;PI;2017;39
29;BA;2017;417
13;AM;2017;98
14;RR;2017;16
53;DF;2017;34
32;ES;2017;116
52;GO;2017;190
33;RJ;2017;260
12;AC;2017;24
23;CE;2017;325
50;MS;2017;33
51;MT;2017;70
16;AP;2017;23
28;SE;2017;64
11;RO;2017;40
24;RN;2017;129
43;RS;2017;61
31;MG;2017;261
15;PA;2017;286
35;SP;2017;166
17;TO;2017;30
26;PE;2017;257
41;PR;2017;33
21;MA;2017;113
25;PB;2017;76
27;AL;2017;104
11;RO;2018;28
31;MG;2018;241
17;TO;2018;36
27;AL;2018;55
41;PR;2018;63
28;SE;2018;34
21;MA;2018;109
16;AP;2018;12
29;BA;2018;369
42;SC;2018;17
26;PE;2018;189
15;PA;2018;282
43;RS;2018;54
33;RJ;2018;242
25;PB;2018;71
14;RR;2018;26
50;MS;2018;38
53;DF;2018;35
13;AM;2018;110
51;MT;2018;71
24;RN;2018;85
35;SP;2018;176
12;AC;2018;28
52;GO;2018;154
22;PI;2018;43
23;CE;2018;426
32;ES;2018;76
50;MS;2019;26
31;MG;2019;207
12;AC;2019;25
52;GO;2019;115
41;PR;2019;57
25;PB;2019;53
14;RR;2019;19
33;RJ;2019;131
43;RS;2019;52
15;PA;2019;204
26;PE;2019;158
42;SC;2019;26
17;TO;2019;32
27;AL;2019;89
23;CE;2019;199
29;BA;2019;358
16;AP;2019;17
21;MA;2019;93
28;SE;2019;50
53;DF;2019;36
22;PI;2019;35
32;ES;2019;73
24;RN;2019;84
51;MT;2019;56
13;AM;2019;93
11;RO;2019;31
35;SP;2019;149
