cod;nome;período;valor
23;CE;2019;149
29;BA;2019;303
16;AP;2019;8
21;MA;2019;165
28;SE;2019;36
53;DF;2019;83
22;PI;2019;43
32;ES;2019;90
24;RN;2019;116
51;MT;2019;157
13;AM;2019;172
11;RO;2019;103
35;SP;2019;1377
